"","X","sentence_id","id","sentence","nchar","doc_id","description","family_experience","treatment_prof","personal_experience","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","cluster_9","cluster_10","cluster_11","cluster_12","cluster_13","cluster_14","cluster_15","cluster_16","cluster_17","cluster_18","cluster_19","cluster_20","clusters"
"978",978,595,2,"opiate assisted agonist treatment important individualization able use many different substances possible",105,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"979",979,596,2,"started nineties around",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"980",980,597,2,"Now know medication different individual side effects",53,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"981",981,598,2,"People tolerate substances differently",38,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","TRUE","TRUE","","TRUE","","","TRUE","TRUE","","","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE"
"982",982,599,2,"Now use buprenorphine slow release morphine heroin original substance",69,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"983",983,600,2,"important thing able",20,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","TRUE","","","","","","","","","","TRUE","","","TRUE","TRUE","TRUE","",",,TRUE,TRUE,,,,,,,,,,TRUE,,,TRUE,TRUE,TRUE,"
"984",984,601,2,"long term treatment quality life",32,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"985",985,602,2,"find substance fits best individual patient",43,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"986",986,603,2,"methadone heroin",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"987",987,604,2,"perspective important",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"988",988,605,2,"amazing see life change patient methadone years thing around now changing slow release morphine",95,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"989",989,606,2,"patients say new life",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"990",990,607,2,"feel much better",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"991",991,608,2,"experience Buprenorphine",24,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"992",992,609,2,"think really important give choice",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","TRUE","","TRUE","TRUE","","","","","","","","","","TRUE",",,TRUE,,,,TRUE,,TRUE,TRUE,,,,,,,,,,TRUE"
"993",993,610,2,"medical indication substance best patient",41,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"994",994,611,2,"find best",9,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"995",995,612,2,"really happy Switzerland state heroin treatment",47,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"996",996,613,2,"still much restricted law",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","","TRUE","","TRUE","","TRUE","","","TRUE","","","TRUE,,,,,,,,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,,"
"997",997,614,2,"just ask mean buprenorphine obtained pretty much pharmacy",57,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","","TRUE","TRUE","","","TRUE","","TRUE","","TRUE","","","","TRUE","TRUE","","","TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,,"
"998",998,615,2,"regular treatment",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","TRUE","TRUE","","","","","TRUE","","","","","",",,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,"
"999",999,616,2,"think heroin available",22,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1000",1000,617,2,"Absolutely",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1001",1001,618,2,"problem",7,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1002",1002,619,2,"years experience heroin treatment",33,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1003",1003,620,2,"run largest heroin clinic Switzerland",37,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1004",1004,621,2,"people heroin treatment years",29,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1005",1005,622,2,"works exactly agonist treatment",31,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","","","","","TRUE","TRUE","TRUE","","","","TRUE","","TRUE","TRUE","","",",,,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,,"
"1006",1006,623,2,"thing started treatment percent users using intravenously",57,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","TRUE","","","","","TRUE","TRUE","TRUE","","","TRUE","TRUE","","","TRUE","","","TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,"
"1007",1007,624,2,"international European trend",28,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1008",1008,625,2,"less less people injecting good",31,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","TRUE","","","TRUE","","","","","","","",",,,,TRUE,,,,,TRUE,,,TRUE,,,,,,,"
"1009",1009,626,2,"get treatment",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","TRUE","TRUE","","","","","TRUE","","TRUE","","","",",,,,,,TRUE,,TRUE,TRUE,,,,,TRUE,,TRUE,,,"
"1010",1010,627,2,"injected well",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","TRUE","","","","","","","",",,TRUE,,,,,,,,,,TRUE,,,,,,,"
"1011",1011,629,2,"offer injectable heroin",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1012",1012,630,2,"majority patients now shifted oral avenues",42,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1013",1013,631,2,"question",8,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"1014",1014,632,2,"noticed patients started get oral heroin",40,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1015",1015,633,2,"make sense",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","","","","","","","","","","",",,,,TRUE,,,,,,,,,,,,,,,"
"1016",1016,634,2,"understanding pharmacology heroin quickly transformed morphine",62,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1017",1017,635,2,"reach brain form heroin",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1018",1018,636,2,"Yes",3,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1019",1019,637,2,"amazed ones get oral heroin tablets use nasally",47,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1020",1020,638,2,"onset action bit faster",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"1021",1021,639,2,"tablet",6,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,,,,,,,,,,,,,TRUE,,TRUE,"
"1022",1022,640,2,"tablet crush snort",18,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,,,,,,,,,,,,,TRUE,,TRUE,"
"1023",1023,641,2,"snorting still much safe injecting",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","","TRUE","","TRUE","","TRUE","","","TRUE","","","TRUE,,,,,,,,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,,"
"1024",1024,642,2,"happy trend",11,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1025",1025,643,2,"patients injection heroin treatment",35,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1026",1026,644,2,"Forty percent shifted totally tablets",37,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,,,,,,,,,,,,,TRUE,,TRUE,"
"1027",1027,645,2,"think type tablet based treatment transferred regular treatment",63,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","","","","","TRUE","","TRUE","","TRUE","TRUE",",,TRUE,,,,,,TRUE,TRUE,,,,,TRUE,,TRUE,,TRUE,TRUE"
"1028",1028,646,2,"general practitioner give tablets away",38,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","TRUE","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,TRUE,,,,,,,,,,,,TRUE,,TRUE,"
"1029",1029,647,2,"speaks",6,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1030",1030,648,2,"little wary injectable heroin think risk doctors becoming dependent",67,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1031",1031,649,2,"Well live risk",14,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1032",1032,650,2,"think injectable heroin story",29,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1033",1033,651,2,"onset fast dangerous",20,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","TRUE","","","","","","","TRUE","","",",,,,,,,,,,TRUE,,,,,,,TRUE,,"
"1034",1034,652,2,"injecting still supervised",26,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","","TRUE","","","","TRUE","","","TRUE","","","TRUE,,,,,,,,TRUE,,TRUE,,,,TRUE,,,TRUE,,"
"1035",1035,653,2,"inject premises",15,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1036",1036,654,2,"case overdose accidentally",26,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1037",1037,655,2,"used alcohol benzodiazepines onset fast end overdose minutes",60,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","","","","","","","","TRUE","","","","","","","TRUE","","","TRUE,TRUE,,,,,,,,,TRUE,,,,,,,TRUE,,"
"1038",1038,656,2,"people asked benzos alcohol injected",36,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","TRUE","","","","","","","","TRUE","","","","","","","","TRUE,,,,TRUE,,,,,,,,TRUE,,,,,,,"
"1039",1039,657,2,"know know risky guys use lot substances well",44,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1040",1040,658,2,"manageable",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","","","","","","","","","TRUE","","TRUE","",",,TRUE,,,,,,,,,,,,,,TRUE,,TRUE,"
"1041",1041,659,2,"never die years",15,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","","","","","","","","TRUE","","","","","","","","",",,,TRUE,,,,,,,,TRUE,,,,,,,,"
"1042",1042,660,2,"died premises",13,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1043",1043,661,2,"thing happen breathe less stop assist come back",47,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","TRUE","","","","","TRUE","TRUE","","","TRUE","","","","TRUE","","",",,,TRUE,TRUE,,,,,TRUE,TRUE,,,TRUE,,,,TRUE,,"
"1044",1044,662,2,"really dangerous long know proceed",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1045",1045,663,2,"Anyways heroin tablets restrict take home dose days",51,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1046",1046,664,2,"People heroin treatment tablets show least times week",53,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1047",1047,665,2,"Considering long term treatment enable people live autonomously integrate society job family life",97,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"1048",1048,666,2,"show times week treatment center",32,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","TRUE","","","TRUE","","TRUE","","TRUE","","","TRUE","TRUE,,,,,,,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,,,TRUE"
"1049",1049,667,2,"Traveling",9,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1050",1050,668,2,"just thing",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","TRUE","TRUE","","","","","","TRUE","","","TRUE","","","TRUE","TRUE","","",",TRUE,,TRUE,TRUE,,,,,,TRUE,,,TRUE,,,TRUE,TRUE,,"
"1051",1051,669,2,"think access tablets",20,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","","","","","","","TRUE","","TRUE","TRUE",",,TRUE,,,,,,TRUE,TRUE,,,,,,,TRUE,,TRUE,TRUE"
"1052",1052,670,2,"counterproductive",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"1053",1053,671,2,"aim treatments help people reintegrate society live regular life",64,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
